fieldID, ra (rad), dec (rad)
(2332, 1.4186820248098053, -0.122655296178746)
(2333, 3.6078668867241386, -0.12265527953398914)
(2334, 2.675318420455448, -0.12265527953398914)
(2335, 5.188593075959498, -0.122654272526202)
(2336, 1.0945924309571646, -0.122654272526202)
(2337, 4.810533390772946, -0.11866330925087962)
(2338, 1.472651783248588, -0.11866330925087962)
(2339, 3.9859268382267987, -0.11866330925087962)
(2340, 2.297258468952788, -0.11866330925087962)
(2341, 3.5538963293370287, -0.11866330925087962)
(2342, 2.729288977842558, -0.11866330925087962)
(2343, 5.242563633346609, -0.11866327596136603)
(2344, 1.040621673832975, -0.11866327596136603)
(2345, 6.0671699195766475, -0.11866222734168687)
(2346, 0.21601523780013185, -0.11866222734168687)
(2347, 3.499825104460707, -0.11411150921712195)
(2348, 2.783360202718879, -0.11411150921712195)
(2349, 4.039997264154796, -0.11411150921712195)
(2350, 2.24318804302479, -0.11411150921712195)
(2351, 6.013099227332542, -0.11411149257236505)
(2352, 0.27008596333374163, -0.11411149257236505)
(2353, 5.296634325590713, -0.11411144263809461)
(2354, 0.9865510481679043, -0.11411144263809461)
(2355, 4.75646269852884, -0.11411144263809461)
(2356, 1.5267224754926847, -0.11411144263809461)
(2357, 4.094294058775431, -0.10929546534657936)
(2358, 2.188891381562201, -0.10929546534657936)
(2359, 4.702165637592097, -0.10929450827306265)
(2360, 1.581019536429438, -0.10929450827306265)
(2361, 5.958802699028015, -0.10929447498354909)
(2362, 0.3243827080201155, -0.10929447498354909)
(2363, 3.445528043523965, -0.10929445833879221)
(2364, 2.8376572636556214, -0.10929445833879221)
(2365, 5.350930853895241, -0.10929444169403534)
(2366, 0.9322546530214227, -0.10929444169403534)
(2367, 4.647557519440016, -0.1044448170266227)
(2368, 1.635627787739568, -0.1044448170266227)
(2369, 4.148902709559728, -0.1044448170266227)
(2370, 2.1342827307779038, -0.1044448170266227)
(2371, 5.405539504679537, -0.10444477541473067)
(2372, 0.877645802500049, -0.10444477541473067)
(2373, 5.9041945808759335, -0.10444477541473067)
(2374, 0.3789908261721916, -0.10444477541473067)
(2375, 3.3909204580040995, -0.10444474212521711)
(2376, 2.8922648491754868, -0.10444474212521711)
(2377, 3.3362209934266356, -0.09931019251067946)
(2378, 2.94696431375295, -0.09931019251067946)
(2379, 4.592858853810877, -0.099310142576409)
(2380, 5.460238170308677, -0.09931012593165231)
(2381, 0.822947003712857, -0.09931012593165231)
(2382, 1.6903272523170314, -0.09931012593165231)
(2383, 4.2036013751888675, -0.09931010928689543)
(2384, 2.0795840651487816, -0.09931010928689543)
(2385, 5.849494849982363, -0.09930916053575718)
(2386, 0.43369055706576465, -0.09930916053575718)
(2387, 4.537764975075983, -0.0945960228742109)
(2388, 1.7454201989455584, -0.0945960228742109)
(2389, 3.2811279136400655, -0.09459504915593733)
(2390, 3.002057393539521, -0.09459504915593733)
(2391, 5.794401503879667, -0.09459504915593733)
(2392, 0.48878377001039797, -0.09459504915593733)
(2393, 4.258693922343222, -0.09459504915593733)
(2394, 2.0244912516783016, -0.09459504915593733)
(2395, 5.515332049043589, -0.09459503251118064)
(2396, 0.7678533247150341, -0.09459503251118064)
(2397, 3.2255687806627202, -0.09090720354693652)
(2398, 3.057616526516866, -0.09090720354693652)
(2399, 4.314253854268892, -0.09090718690217982)
(2400, 1.968931452910695, -0.09090718690217982)
(2401, 4.482205575782529, -0.09090718690217982)
(2402, 1.8009798645551194, -0.09090718690217982)
(2403, 5.738842104586231, -0.09090717025742294)
(2404, 0.5443433024619033, -0.09090717025742294)
(2405, 5.57089198096924, -0.0909061216377438)
(2406, 0.712293525947419, -0.0909061216377438)
(2407, 3.1696338756555678, -0.08884286255034002)
(2408, 3.113551431524018, -0.08884286255034002)
(2409, 4.3701887592760436, -0.08884286255034002)
(2410, 1.9129965479035427, -0.08884286255034002)
(2411, 5.682907199579079, -0.08884284590558313)
(2412, 0.600278041021487, -0.08884284590558313)
(2413, 4.4262701381431615, -0.08884281261606956)
(2414, 1.856915302194488, -0.08884281261606956)
(2415, 5.6268263533441765, -0.08884278764893441)
(2416, 0.6563591535724843, -0.08884278764893441)
(2417, 4.999318488862052, -0.0839395835093406)
(2418, 1.283866818317542, -0.0839395835093406)
(2419, 3.742682226374458, -0.0839395668645839)
(2420, 2.540503080805128, -0.0839395668645839)
(2421, 3.797140408557153, -0.0839395668645839)
(2422, 2.4860448986224326, -0.0839395668645839)
(2423, 5.053777469993071, -0.08393953357507014)
(2424, 1.229407837186512, -0.08393953357507014)
(2425, 6.255956082930185, -0.08393951693031344)
(2426, 0.027229213846433117, -0.08393951693031344)
(2427, 6.201539179744373, -0.08252968938349586)
(2428, 0.08164631052753818, -0.08252968938349586)
(2429, 4.94490158567624, -0.08252968938349586)
(2430, 1.338283588345294, -0.08252968938349586)
(2431, 3.851556779110749, -0.08252965609398229)
(2432, 2.431628528068837, -0.08252965609398229)
(2433, 5.108194373178882, -0.08252965609398229)
(2434, 1.1749912003168137, -0.08252965609398229)
(2435, 3.6882647905564303, -0.08252962280446871)
(2436, 2.594920516623156, -0.08252962280446871)
(2437, 3.9058756779684454, -0.07988289841174229)
(2438, 2.377309629211141, -0.07988289841174229)
(2439, 6.147220813518892, -0.07988288176698541)
(2440, 0.13596471004252603, -0.07988288176698541)
(2441, 3.6339466906470577, -0.07988197462773916)
(2442, 2.649238616532528, -0.07988197462773916)
(2443, 5.16251220677213, -0.0798819579829823)
(2444, 1.1206731004074477, -0.0798819579829823)
(2445, 4.890583752082975, -0.07988192469346872)
(2446, 1.3926015550966042, -0.07988192469346872)
(2447, 4.836364988082274, -0.076276978295775)
(2448, 1.4468203190973103, -0.076276978295775)
(2449, 6.093002049518192, -0.07627696165101813)
(2450, 0.1901831411480956, -0.07627696165101813)
(2451, 3.579727926646357, -0.07627696165101813)
(2452, 2.703457380533229, -0.07627696165101813)
(2453, 3.960094441969146, -0.07627694500626125)
(2454, 2.32309086521044, -0.07627694500626125)
(2455, 5.216731503405064, -0.07627692836150456)
(2456, 1.0664538037745241, -0.07627692836150456)
(2457, 3.525548577429785, -0.07202626526800737)
(2458, 2.7576367297498012, -0.07202626526800737)
(2459, 5.27091031998942, -0.07202624862325069)
(2460, 1.0122749206111437, -0.07202624862325069)
(2461, 4.014274323817935, -0.07202526658259867)
(2462, 2.2689109833616516, -0.07202526658259867)
(2463, 6.038822167669404, -0.07202524993784179)
(2464, 0.24436297306261387, -0.07202524993784179)
(2465, 4.782185638865703, -0.07202524993784179)
(2466, 1.50099993462999, -0.07202524993784179)
(2467, 4.727942906415184, -0.06743512535152213)
(2468, 1.555242400764399, -0.06743512535152213)
(2469, 5.9845799678511025, -0.06743512535152213)
(2470, 0.2986055390655615, -0.06743512535152213)
(2471, 5.325153585072154, -0.06743508790081933)
(2472, 0.9580319218445177, -0.06743508790081933)
(2473, 3.471306111295375, -0.06743507125606246)
(2474, 2.8118791958842118, -0.06743507125606246)
(2475, 4.068515991004021, -0.06743409337659968)
(2476, 2.2146693161755655, -0.06743409337659968)
(2477, 4.673541982195918, -0.06275821916436876)
(2478, 1.6096435912997733, -0.06275821916436876)
(2479, 4.122917714171611, -0.06275821916436876)
(2480, 2.1602675930079753, -0.06275821916436876)
(2481, 3.416904654443892, -0.06275818171366579)
(2482, 2.8662806527356945, -0.06275818171366579)
(2483, 5.930178510999619, -0.06275720383420318)
(2484, 0.3530067296009377, -0.06275720383420318)
(2485, 5.379555041923636, -0.06275718718944631)
(2486, 0.9036304649930335, -0.06275718718944631)
(2487, 5.875716866707503, -0.05790236103552955)
(2488, 0.4074684071825721, -0.05790236103552955)
(2489, 4.619080337903801, -0.05790236103552955)
(2490, 1.6641048361177306, -0.05790236103552955)
(2491, 3.3624438091001, -0.05790236103552955)
(2492, 2.9207414980794857, -0.05790236103552955)
(2493, 4.177379358463727, -0.057902344390772666)
(2494, 2.105806081873904, -0.057902344390772666)
(2495, 5.434016153583537, -0.057902344390772666)
(2496, 0.8491694199121593, -0.057902344390772666)
(2497, 5.488742516088004, -0.053329284841375606)
(2498, 0.7944429908286567, -0.053329284841375606)
(2499, 4.232105188335979, -0.053329284841375606)
(2500, 2.051080118843607, -0.053329284841375606)
(2501, 4.564355040663765, -0.05332926819661873)
(2502, 1.7188301333577685, -0.05332926819661873)
(2503, 5.820991569467466, -0.05332926819661873)
(2504, 0.46219387087017866, -0.05332926819661873)
(2505, 3.3077177129117405, -0.05332926819661873)
(2506, 2.9754675942678457, -0.05332926819661873)
(2507, 5.765911006538004, -0.04950624635635027)
(2508, 0.5172745003786596, -0.04950624635635027)
(2509, 3.2526374162983847, -0.04950622971159357)
(2510, 3.030547890881202, -0.04950622971159357)
(2511, 4.287185484949335, -0.04950619642207982)
(2512, 1.9959999553883139, -0.04950619642207982)
(2513, 4.509273945102086, -0.049505218542617205)
(2514, 1.7739112289194376, -0.049505218542617205)
(2515, 5.543822546385252, -0.049505197736671114)
(2516, 0.7393628939523934, -0.049505197736671114)
(2517, 4.3426010735439196, -0.04691521948110943)
(2518, 1.9405842336356667, -0.04691521948110943)
(2519, 0.6839470390416974, -0.04691521948110943)
(2520, 5.599239732876485, -0.046915202836352546)
(2521, 4.45385729124307, -0.04691518203040663)
(2522, 1.8293278827784716, -0.04691518203040663)
(2523, 3.1972204961232604, -0.04691518203040663)
(2524, 3.085964811056326, -0.04691518203040663)
(2525, 5.710494885311203, -0.04691422495688976)
(2526, 0.5726906881844931, -0.04691422495688976)
(2527, 4.398229981341818, -0.04599120661258197)
(2528, 1.8849553258377678, -0.04599120661258197)
(2529, 5.654866243829412, -0.045990228733119184)
(2530, 0.6283190633501762, -0.045990228733119184)
(2531, 3.141592653589793, -0.04599019544360561)
(2532, 5.026547713111453, -0.04028389011016323)
(2533, 1.256637327752027, -0.04028389011016323)
(2534, 3.7699106516755356, -0.04028389011016323)
(2535, 2.5132746555040506, -0.04028389011016323)
(2536, 0.0, -0.04028287894118687)
(2537, 4.971710030473404, -0.03952729020566098)
(2538, 1.3114752767061744, -0.03952729020566098)
(2539, 5.081386461013934, -0.03952729020566098)
(2540, 1.2017987130076042, -0.03952729020566098)
(2541, 3.8247499322102314, -0.0395272735609041)
(2542, 2.4584353749693544, -0.0395272735609041)
(2543, 6.228347091909322, -0.03952629568144132)
(2544, 0.05483828184928487, -0.03952629568144132)
(2545, 3.71507270272138, -0.039526279036684625)
(2546, 2.5681126044582068, -0.039526279036684625)
(2547, 3.660348737061901, -0.03736770791058046)
(2548, 2.6228365701176855, -0.03736770791058046)
(2549, 4.916986331130034, -0.03736770791058046)
(2550, 1.3661989760495596, -0.03736770791058046)
(2551, 3.879473897869728, -0.03736770791058046)
(2552, 2.4037114093098584, -0.03736770791058046)
(2553, 5.1361106929895195, -0.037367674621066875)
(2554, 1.1470746141900574, -0.037367674621066875)
(2555, 6.173622859933735, -0.0373666967416041)
(2556, 0.10956241395634628, -0.0373666967416041)
(2557, 3.934021562265051, -0.03408959587707222)
(2558, 2.3491637449145357, -0.03408959587707222)
(2559, 4.862438400418586, -0.034088601352852556)
(2560, 1.4207470399190525, -0.034088601352852556)
(2561, 3.605800007402129, -0.034088601352852556)
(2562, 2.677385299777457, -0.034088601352852556)
(2563, 6.119074929222288, -0.034088601352852556)
(2564, 0.16411054440486691, -0.034088601352852556)
(2565, 5.190659156333184, -0.034088584708095684)
(2566, 1.092526084267373, -0.034088584708095684)
(2567, 3.5514142632010666, -0.03003751721592163)
(2568, 2.7317710439785197, -0.03003751721592163)
(2569, 4.8080518572691995, -0.03003751721592163)
(2570, 1.475133449910378, -0.03003751721592163)
(2571, 6.064688918705117, -0.030036522691702143)
(2572, 0.21849620538213574, -0.030036522691702143)
(2573, 5.2450446342181385, -0.030036506046945268)
(2574, 1.0381405398034023, -0.030036506046945268)
(2575, 3.988407839098329, -0.030036506046945268)
(2576, 2.294777468081257, -0.030036506046945268)
(2577, 4.753756394229105, -0.025553783834556032)
(2578, 1.5294290461085325, -0.025553783834556032)
(2579, 4.042703302138425, -0.025553783834556032)
(2580, 2.2404820050411614, -0.025553783834556032)
(2581, 3.497118800160971, -0.02555278931033655)
(2582, 2.786066507018615, -0.02555278931033655)
(2583, 6.01039239040059, -0.025552772665579676)
(2584, 0.2727927003971582, -0.025552772665579676)
(2585, 5.299341162522666, -0.025552772665579676)
(2586, 0.9838444109730304, -0.025552772665579676)
(2587, 3.442811352895968, -0.020935537931600783)
(2588, 2.840373954283619, -0.020935537931600783)
(2589, 5.353648343471561, -0.020935537931600783)
(2590, 0.9295366973919154, -0.020935537931600783)
(2591, 4.69944761538356, -0.020935537931600783)
(2592, 1.5837375586379732, -0.020935537931600783)
(2593, 4.09701048308732, -0.020935537931600783)
(2594, 2.1861748240922663, -0.020935537931600783)
(2595, 5.956085209451694, -0.02093452676262442)
(2596, 0.32710009772789234, -0.02093452676262442)
(2597, 4.645119129145944, -0.01625671239592737)
(2598, 1.6380659117175358, -0.01625671239592737)
(2599, 4.151339235641045, -0.01625671239592737)
(2600, 2.1318462046966045, -0.01625671239592737)
(2601, 3.388482600342243, -0.01625671239592737)
(2602, 2.8947027068373434, -0.01625671239592737)
(2603, 5.9017572558462925, -0.016255717871707803)
(2604, 0.3814281179123174, -0.016255717871707803)
(2605, 5.407976297076962, -0.016255717871707803)
(2606, 0.8752088103655442, -0.016255717871707803)
(2607, 4.205798483088189, -0.01177128541055603)
(2608, 2.0773868240913966, -0.01177128541055603)
(2609, 5.8472988073474905, -0.011770273201282329)
(2610, 0.43588669956918535, -0.011770273201282329)
(2611, 3.334024418159547, -0.011770273201282329)
(2612, 2.9491608890200394, -0.011770273201282329)
(2613, 5.462434745575766, -0.011770273201282329)
(2614, 0.8207505616038137, -0.011770273201282329)
(2615, 4.590661213279339, -0.011770273201282329)
(2616, 1.6925240939002384, -0.011770273201282329)
(2617, 5.792610794362702, -0.007847087375702548)
(2618, 0.4905744129483403, -0.007847087375702548)
(2619, 4.260485963440744, -0.007847087375702548)
(2620, 2.022699476896905, -0.007847087375702548)
(2621, 4.535973200294569, -0.007847087375702548)
(2622, 1.7472123732011255, -0.007847087375702548)
(2623, 3.2793361388586515, -0.007846075166428849)
(2624, 3.0038491683209347, -0.007846075166428849)
(2625, 5.517122758560553, -0.007846075166428849)
(2626, 0.7660626817770918, -0.007846075166428849)
(2627, 5.572074424493244, -0.004883012489133616)
(2628, 0.711111015844396, -0.004883012489133616)
(2629, 4.315437629373435, -0.004883012489133616)
(2630, 1.9677476778061513, -0.004883012489133616)
(2631, 4.48102259962631, -0.004882017444765384)
(2632, 1.802162840711322, -0.004882017444765384)
(2633, 5.737658595797795, -0.004882017444765384)
(2634, 0.545526478355198, -0.004882017444765384)
(2635, 3.2243852718742847, -0.004882017444765384)
(2636, 3.058800035305302, -0.004882017444765384)
(2637, 3.169218422525507, -0.003271008883538404)
(2638, 3.11396688465408, -0.003271008883538404)
(2639, 4.370604478722213, -0.003271008883538404)
(2640, 1.9125806952993283, -0.003271008883538404)
(2641, 5.627241273842022, -0.003270014099244511)
(2642, 0.6559439001795138, -0.003270014099244511)
(2643, 4.425854685013101, -0.003270014099244511)
(2644, 1.8573306221664863, -0.003270014099244511)
(2645, 5.682492811713448, -0.003270014099244511)
(2646, 0.6006926286241859, -0.003270014099244511)
(2647, 3.7422851490559306, 0.003270014099244511)
(2648, 2.540900158123656, 0.003270014099244511)
(2649, 4.998923275756279, 0.003270014099244511)
(2650, 1.2842620314233086, 0.003270014099244511)
(2651, 3.7975364206112494, 0.003270014099244511)
(2652, 2.485648886568337, 0.003270014099244511)
(2653, 5.054173215731059, 0.003271008883538404)
(2654, 1.22901195829047, 0.003271008883538404)
(2655, 6.255559804559979, 0.003271008883538404)
(2656, 0.027625664905988796, 0.003271008883538404)
(2657, 6.2003929552112025, 0.004882017444765384)
(2658, 0.08279251841595141, 0.004882017444765384)
(2659, 3.6871190986554767, 0.004882017444765384)
(2660, 2.5960662085241095, 0.004882017444765384)
(2661, 4.94375536114307, 0.004882017444765384)
(2662, 1.339429812878464, 0.004882017444765384)
(2663, 5.109340597712052, 0.004883012489133616)
(2664, 1.1738449757836436, 0.004883012489133616)
(2665, 3.852703802592243, 0.004883012489133616)
(2666, 2.4304815045873434, 0.004883012489133616)
(2667, 3.907655202208826, 0.007846075166428849)
(2668, 2.3755301049707604, 0.007846075166428849)
(2669, 6.145441821910727, 0.007846075166428849)
(2670, 0.13774337707794107, 0.007846075166428849)
(2671, 4.888804760474811, 0.007847087375702548)
(2672, 1.3943802803886693, 0.007847087375702548)
(2673, 5.164292263644743, 0.007847087375702548)
(2674, 1.1188931766928936, 0.007847087375702548)
(2675, 3.632167166406678, 0.007847087375702548)
(2676, 2.6510181407729085, 0.007847087375702548)
(2677, 4.83411674749004, 0.011770273201282329)
(2678, 1.4490685596895547, 0.011770273201282329)
(2679, 3.9623432151936133, 0.011770273201282329)
(2680, 2.3208420919859725, 0.011770273201282329)
(2681, 6.090753808925958, 0.011770273201282329)
(2682, 0.19243169799071932, 0.011770273201282329)
(2683, 3.577479419737998, 0.011770273201282329)
(2684, 2.7057058874415887, 0.011770273201282329)
(2685, 5.218979211365082, 0.01177128541055603)
(2686, 1.0642058294983894, 0.01177128541055603)
(2687, 4.01680139737631, 0.016255717871707803)
(2688, 2.2663839098032765, 0.016255717871707803)
(2689, 3.523020704923086, 0.016255717871707803)
(2690, 2.7601646022565003, 0.016255717871707803)
(2691, 6.036295360427136, 0.01625671239592737)
(2692, 0.24688986352866543, 0.01625671239592737)
(2693, 5.273438725128335, 0.01625671239592737)
(2694, 1.009746515472222, 0.01625671239592737)
(2695, 4.779658831623435, 0.01625671239592737)
(2696, 1.5035267418722573, 0.01625671239592737)
(2697, 3.4686927513176853, 0.02093452676262442)
(2698, 2.814492555861901, 0.02093452676262442)
(2699, 5.327767211365951, 0.020935537931600783)
(2700, 0.9554178960765515, 0.020935537931600783)
(2701, 4.725330345385818, 0.020935537931600783)
(2702, 1.5578550949518202, 0.020935537931600783)
(2703, 4.07112935098171, 0.020935537931600783)
(2704, 2.2120559561978763, 0.020935537931600783)
(2705, 5.98196687418952, 0.020935537931600783)
(2706, 0.3012185661481202, 0.020935537931600783)
(2707, 4.125437064562822, 0.025552772665579676)
(2708, 2.1577482426167642, 0.025552772665579676)
(2709, 3.4143853040526815, 0.025552772665579676)
(2710, 2.8688000031269048, 0.025552772665579676)
(2711, 5.927659160608408, 0.02555278931033655)
(2712, 0.3555262797292354, 0.02555278931033655)
(2713, 5.3820743923148475, 0.025553783834556032)
(2714, 0.9011107151276557, 0.025553783834556032)
(2715, 4.671021566540275, 0.025553783834556032)
(2716, 1.6121636074812606, 0.025553783834556032)
(2717, 5.436370387987157, 0.030036506046945268)
(2718, 0.8468151189295015, 0.030036506046945268)
(2719, 4.179733326551241, 0.030036506046945268)
(2720, 2.103452113786391, 0.030036506046945268)
(2721, 3.360088775748138, 0.030036522691702143)
(2722, 2.9230965314314483, 0.030036522691702143)
(2723, 4.616726103500181, 0.03003751721592163)
(2724, 1.6664592036794148, 0.03003751721592163)
(2725, 5.873363697568314, 0.03003751721592163)
(2726, 0.40982170947982094, 0.03003751721592163)
(2727, 4.2341188044361955, 0.034088584708095684)
(2728, 2.0490665027433903, 0.034088584708095684)
(2729, 3.3057032978631997, 0.034088601352852556)
(2730, 2.9774820093163865, 0.034088601352852556)
(2731, 5.8189776870511425, 0.034088601352852556)
(2732, 0.4642073871018456, 0.034088601352852556)
(2733, 4.562339560350793, 0.034088601352852556)
(2734, 1.7208456136707406, 0.034088601352852556)
(2735, 5.490756398504329, 0.03408959587707222)
(2736, 0.7924288420962295, 0.03408959587707222)
(2737, 3.251155100835644, 0.0373666967416041)
(2738, 3.032030206343942, 0.0373666967416041)
(2739, 4.28866726777986, 0.037367674621066875)
(2740, 1.994518039399727, 0.037367674621066875)
(2741, 5.545304329215776, 0.03736770791058046)
(2742, 0.7378811777009002, 0.03736770791058046)
(2743, 4.507791629639345, 0.03736770791058046)
(2744, 1.7753936775402404, 0.03736770791058046)
(2745, 5.764429223707479, 0.03736770791058046)
(2746, 0.5187561167616118, 0.03736770791058046)
(2747, 5.709704991731892, 0.039526279036684625)
(2748, 0.5734800491315918, 0.039526279036684625)
(2749, 3.1964308688600576, 0.03952629568144132)
(2750, 3.086754438319529, 0.03952629568144132)
(2751, 5.600028028559148, 0.0395272735609041)
(2752, 0.6831572786204352, 0.0395272735609041)
(2753, 4.343391499755446, 0.03952729020566098)
(2754, 1.9397939405821853, 0.03952729020566098)
(2755, 4.453067930295974, 0.03952729020566098)
(2756, 1.8301173768836119, 0.03952729020566098)
(2757, 3.141592653589793, 0.04028287894118687)
(2758, 5.654867309093844, 0.04028389011016323)
(2759, 0.6283179980857411, 0.04028389011016323)
(2760, 4.398229981341818, 0.04028389011016323)
(2761, 1.8849553258377678, 0.04028389011016323)
(2762, 0.0, 0.04599019544360561)
(2763, 3.769911716939968, 0.045990228733119184)
(2764, 2.5132735902396184, 0.045990228733119184)
(2765, 5.026548245743669, 0.04599120661258197)
(2766, 1.256637327752027, 0.04599120661258197)
(2767, 3.7142833417742844, 0.04691422495688976)
(2768, 2.568901965405302, 0.04691422495688976)
(2769, 6.227557730962228, 0.04691518203040663)
(2770, 0.05562783004989851, 0.04691518203040663)
(2771, 4.9709206695263095, 0.04691518203040663)
(2772, 1.3122647708113289, 0.04691518203040663)
(2773, 3.8255382278928955, 0.046915202836352546)
(2774, 2.4576457477061515, 0.04691521948110943)
(2775, 5.08217688722546, 0.04691521948110943)
(2776, 1.2010084199541247, 0.04691521948110943)
(2778, 2.402229892795459, 0.049505197736671114)
(2779, 4.915504015667293, 0.049505218542617205)
(2780, 1.367681424670352, 0.049505218542617205)
(2782, 1.1455926982014826, 0.04950619642207982)
(2783, 6.172140544470996, 0.04950622971159357)
(2784, 0.11104486257713878, 0.04950622971159357)
(2786, 2.6243180866321016, 0.04950624635635027)
(2787, 6.117059981541532, 0.05332926819661873)
(2788, 0.16612510925621418, 0.05332926819661873)
(2790, 2.679398649561566, 0.05332926819661873)
(2791, 4.860422920105614, 0.05332926819661873)
(2792, 1.4227625202320247, 0.05332926819661873)
(2794, 1.0905125347461913, 0.053329284841375606)
(2796, 2.347149596182103, 0.053329284841375606)
(2798, 2.2924232336776353, 0.057902344390772666)
(2800, 1.0357865717158803, 0.057902344390772666)
(2801, 6.062334151669279, 0.05790236103552955)
(2802, 0.2208511388655521, 0.05790236103552955)
(2804, 1.4774878174720623, 0.05790236103552955)
(2806, 2.7341242131177093, 0.05790236103552955)
(2808, 2.2379621220177355, 0.06275718718944631)
(2810, 2.788585857409826, 0.06275720383420318)
(2811, 6.007873572641595, 0.06275818171366579)
(2812, 0.27531195091983135, 0.06275818171366579)
(2814, 0.9813250605818146, 0.06275821916436876)
(2816, 1.53194906229002, 0.06275821916436876)
(2818, 0.9269233374142206, 0.06743409337659968)
(2820, 0.3297133245475329, 0.06743507125606246)
(2822, 2.183560798324298, 0.06743508790081933)
(2824, 2.8429870479452, 0.06743512535152213)
(2826, 1.5863502528253943, 0.06743512535152213)
(2828, 1.6405927189598029, 0.07202524993784179)
(2829, 3.385955526783868, 0.07202524993784179)
(2830, 2.8972297803957185, 0.07202524993784179)
(2832, 0.8726815370700873, 0.07202526658259867)
(2834, 2.129317799557672, 0.07202624862325069)
(2836, 0.3839558905504805, 0.07202626526800737)
(2838, 2.075138849815271, 0.07627692836150456)
(2840, 0.8185018549583777, 0.07627694500626125)
(2842, 0.43813540621462127, 0.07627696165101813)
(2843, 3.3317759112511878, 0.07627696165101813)
(2844, 2.951409395928399, 0.07627696165101813)
(2846, 1.6947723344924825, 0.076276978295775)
(2848, 1.748991098493182, 0.07988192469346872)
(2850, 2.0209195531823365, 0.0798819579829823)
(2852, 0.49235403705727165, 0.07988197462773916)
(2853, 3.277557413566595, 0.07988288176698541)
(2854, 3.005627893612991, 0.07988288176698541)
(2856, 0.7642829577996195, 0.07988289841174229)
(2858, 0.5466720370980949, 0.08252962280446871)
(2860, 1.966601453272981, 0.08252965609398229)
(2862, 0.7099640589419265, 0.08252965609398229)
(2864, 1.8033090652444919, 0.08252968938349586)
(2865, 3.2232390473411145, 0.08252968938349586)
(2866, 3.0599462598384717, 0.08252968938349586)
(2867, 3.168821877839195, 0.08393951693031344)
(2868, 3.1143634293403912, 0.08393951693031344)
(2870, 1.9121848164032775, 0.08393953357507014)
(2872, 0.6555476218093099, 0.0839395668645839)
(2874, 0.6010895062056333, 0.0839395668645839)
(2876, 1.8577258352722583, 0.0839395835093406)
(2878, 2.4852334334382755, 0.08884278764893441)
(2879, 4.998507822626218, 0.08884281261606956)
(2880, 1.2846773513953071, 0.08884281261606956)
(2882, 2.541314545989285, 0.08884284590558313)
(2883, 5.054589201493335, 0.08884286255034002)
(2884, 1.228596105686254, 0.08884286255034002)
(2885, 6.255143818797705, 0.08884286255034002)
(2886, 0.02804126159706868, 0.08884286255034002)
(2888, 2.4292990610633396, 0.0909061216377438)
(2890, 2.5972494509964372, 0.09090717025742294)
(2891, 4.942572384986851, 0.09090718690217982)
(2892, 1.340612789034677, 0.09090718690217982)
(2894, 1.1726612006791017, 0.09090718690217982)
(2895, 6.199209446422767, 0.09090720354693652)
(2896, 0.0839760438491395, 0.09090720354693652)
(2898, 2.373739395453796, 0.09459503251118064)
(2900, 1.1171014019114882, 0.09459504915593733)
(2902, 2.652808850289873, 0.09459504915593733)
(2903, 6.143650047129314, 0.09459504915593733)
(2904, 0.13953521843837355, 0.09459504915593733)
(2905, 4.887012985693397, 0.0945960228742109)
(2906, 1.3961724546442382, 0.0945960228742109)
(2908, 2.7079021963925696, 0.09930916053575718)
(2910, 1.0620085884410186, 0.09931010928689543)
(2911, 1.4512654012727617, 0.09931012593165231)
(2913, 2.3186457830349916, 0.09931012593165231)
(2915, 6.088556701026635, 0.09931019251067946)
(2916, 0.19462845635014195, 0.09931019251067946)
(2918, 0.24932775448003835, 0.10444474212521711)
(2920, 2.762601927286141, 0.10444477541473067)
(2922, 2.2639468510897442, 0.10444477541473067)
(2924, 1.007309922811881, 0.1044448170266227)
(2926, 1.5059648658502252, 0.1044448170266227)
(2928, 2.209338067147402, 0.10929444169403534)
(2930, 0.3039355230922204, 0.10929445833879221)
(2932, 2.8172100454382223, 0.10929447498354909)
(2934, 1.560573117160355, 0.10929450827306265)
(2936, 0.9527013386066149, 0.10929546534657936)
(2938, 1.6148701780971086, 0.11411144263809461)
(2940, 2.15504167200092, 0.11411144263809461)
(2942, 2.871506573742749, 0.11411149257236505)
(2944, 0.8984045439859716, 0.11411150921712195)
(2946, 0.3582324175814047, 0.11411150921712195)
(2948, 2.9255775323029627, 0.11866222734168687)
(2950, 2.1009709797568146, 0.11866327596136603)
(2952, 0.41230370903674696, 0.11866330925087962)
(2954, 0.8443341180579828, 0.11866330925087962)
(2956, 1.6689408703412052, 0.11866330925087962)
(2958, 2.047000156053597, 0.122654272526202)
(2960, 0.4662741665553158, 0.12265527953398914)
(2962, 1.7229106287799876, 0.122655296178746)
(2964, 2.97954835600618, 0.12265533779063803)
(2966, 0.790363294354765, 0.1226553710801516)
(2968, 0.7363948674965272, 0.12579853366720412)
(2970, 1.776878922480168, 0.12579853366720412)
(2972, 0.520242060781336, 0.12579856695671768)
(2973, 3.249668257999069, 0.1257985836014744)
(2974, 3.0335170491805172, 0.1257985836014744)
(2976, 1.99303146287926, 0.1257995489973697)
(2977, 3.195651894241206, 0.1278217870816077)
(2978, 3.0875334129383805, 0.1278217870816077)
(2980, 1.9390144333311181, 0.1278227691222597)
(2982, 0.6823775716322861, 0.12782281905653)
(2984, 1.8308963515024632, 0.12782285234604374)
(2986, 0.5742590903294675, 0.12782285234604374)
